0,0.3796813884982839
1,0.021043993503553793
2,0.017498504006653093
3,0.017018807498971
4,0.01701599250372965
5,0.017000329011352733
6,0.016985039503197186
7,0.017053098490578122
8,0.017000747000565752
9,0.01696434999757912
10,0.01697522049653344
11,0.016939721506787464
12,0.016986752511002123
13,0.016977100996882655
14,0.016946697011007927
15,0.016973719510133378
16,0.0169286954915151
17,0.016954620004980825
18,0.01694860299176071
19,0.016965612507192418
20,0.016990452495520003
21,0.016935185994952917
22,0.016949151002336293
23,0.017011214498779736
24,0.016964297494268976
25,0.016960795503109694
26,0.016951489000348374
27,0.01695035349985119
28,0.016927906501223333
29,0.016985902009764686
30,0.016972388999420218
31,0.01696063150302507
32,0.016955925995716825
33,0.016966204493655823
34,0.016950682998867705
35,0.017013510499964468
36,0.01695218098757323
37,0.01697423450241331
38,0.016937684500589967
39,0.016995048004901037
40,0.016929009507293813
41,0.016953193000517786
42,0.01696315199660603
43,0.016936672502197325
44,0.01692558299691882
45,0.01698471899726428
46,0.01694081949244719
47,0.01699473400367424
48,0.0169404259941075
49,0.016977855004370213
50,0.016977227001916617
51,0.017010339492117055
52,0.016959593500359915
53,0.016955414495896548
54,0.01696739549515769
55,0.01696855250338558
56,0.016943943497608416
57,0.016928804994677193
58,0.01695224999275524
59,0.0169538385089254
60,0.01694760049576871
61,0.01693961999262683
62,0.016986154005280696
63,0.016948503005551174
64,0.016980867498205043
65,0.016940155997872353
66,0.016925807009101845
67,0.016968099502264522
68,0.016929962002905086
69,0.0169398235011613
70,0.01700141199398786
71,0.01695878450118471
72,0.016948682503425516
73,0.016962113499175757
74,0.016965928007266484
75,0.016957064988673665
76,0.016976921513560228
77,0.016995814003166743
78,0.0169465569924796
79,0.016966741502983496
80,0.01695350649242755
81,0.01694771549955476
82,0.016923049493925646
83,0.01699911399919074
84,0.016927248507272452
85,0.016955945000518113
86,0.01699141800054349
87,0.01697375750518404
88,0.016972829500446096
89,0.016983459499897435
90,0.01694136999140028
91,0.016988648509141058
92,0.016931268997723237
93,0.016954490492935292
94,0.016997435508528724
95,0.01695898550678976
96,0.016940436995355412
97,0.016964592490694486
98,0.016911842496483587
99,0.016943779512075707
