0,0.22953701400547288
1,0.08270407500094734
2,0.08193042950006202
3,0.08167525099997874
4,0.08234430449374486
5,0.08212128349987324
6,0.08237637398997322
7,0.08219138650747482
8,0.08227744499163236
9,0.08216340500803199
10,0.08221688300545793
11,0.08227521649678238
12,0.08195382051053457
13,0.08212951148743741
14,0.08209158499084879
15,0.08239441549812909
16,0.08211659999506082
17,0.08429031749255955
18,0.08226371499767993
19,0.08245128150156233
20,0.08239506349491421
21,0.08239975750620943
22,0.08369695549481548
23,0.08269454799301457
24,0.08276527650014032
25,0.08263979300681967
26,0.0827607779938262
27,0.08470707401284017
28,0.08282774100371171
29,0.08293589299137238
30,0.0827001354919048
31,0.08284217950131278
32,0.08279729650530498
33,0.08467567700427026
34,0.08294429948728066
35,0.08278241049265489
36,0.08333912999660242
37,0.08279815850255545
38,0.08288199050002731
39,0.0826697190059349
40,0.08302281600481365
41,0.08246407299884595
42,0.08287941500020679
43,0.08255893448949791
44,0.08325355101260357
45,0.08286124699225184
46,0.08277486749284435
47,0.08253925299504772
48,0.08290435851085931
49,0.08265735799795948
50,0.08387617149855942
51,0.08262601750902832
52,0.08266371350327972
53,0.08254892550758086
54,0.08261969100567512
55,0.08266291899781208
56,0.08386932000576053
57,0.08264543249970302
58,0.08285511900612619
59,0.08264472750306595
60,0.08272736449725926
61,0.083006207991275
62,0.08275445549224969
63,0.08277195000846405
64,0.08274803000676911
65,0.08285298949340358
66,0.08312904649937991
67,0.08285833698755596
68,0.0830287630087696
69,0.08289315650472417
70,0.08333320150268264
71,0.0829386789991986
72,0.0826421279925853
73,0.08259304949024227
74,0.08277061449189205
75,0.08280311849375721
76,0.08295031650050078
77,0.08281457850534935
78,0.0834861734911101
79,0.08279410800605547
80,0.08279884600779042
81,0.08267199600231834
82,0.08273023250512779
83,0.08280257099249866
84,0.08323698649473954
85,0.0830267519922927
86,0.08291643399570603
87,0.08277119499689434
88,0.08273091950104572
89,0.08284911249938887
90,0.0827526784996735
91,0.08351309550926089
92,0.08293603650236037
93,0.08300395999685861
94,0.08299041198915802
95,0.08248030400136486
96,0.082753672497347
97,0.08277271100087091
98,0.08317789700231515
99,0.08284861399442889
