0,0.5192195830004493
1,0.2821436249996623
2,0.29160774999945716
3,0.28609012499873643
4,0.2823541670004488
5,0.2699969579989556
6,0.302229000000807
7,0.2780006670000148
8,0.29021158300020033
9,0.2909097499996278
10,0.7230455420012731
11,0.5670835829987482
12,0.47162625000055414
13,0.45801795899933495
14,0.43378149999989546
15,0.46113816700017196
16,0.47579429199868173
17,0.44136395799978345
18,0.45201320799969835
19,0.43855316700137337
20,0.7743723330004286
21,0.5166002500009199
22,0.4680327080004645
23,0.429600916999334
24,0.4229675419992418
25,0.42469645900018804
26,0.44448387500051467
27,0.4413975000006758
28,0.4510619169996062
29,0.45889708399954543
