filepath,prediction,label,mad,ssim,dists,l2
nopathgiven,9,9,0.0,1.0,0.0
nopathgiven,8,8,0.0,1.0,0.0
nopathgiven,2,2,0.0,1.0,0.0
nopathgiven,6,7,0.0,0.9999997615814209,6.940146590750373e-07
nopathgiven,1,1,0.0,1.0,0.0
nopathgiven,7,7,0.0,1.0,0.0
nopathgiven,7,7,0.0,1.0,0.0
nopathgiven,3,3,0.0,1.0,0.0
nopathgiven,9,2,0.0,1.0,0.0
nopathgiven,0,0,0.0,1.0,0.0
nopathgiven,3,5,0.0,0.9999999403953552,7.478096790691779e-07
nopathgiven,6,6,0.0,1.0,0.0
nopathgiven,8,3,0.0,1.0000004768371582,7.09371988705243e-07
nopathgiven,7,7,0.0,1.0,0.0
nopathgiven,8,8,0.0,1.0,0.0
nopathgiven,8,8,0.0,1.0,0.0
nopathgiven,3,6,0.0,1.0,0.0
nopathgiven,7,9,0.0,1.0,0.0
nopathgiven,2,4,0.0,1.0,0.0
nopathgiven,0,0,0.0,1.0,0.0
nopathgiven,0,8,0.0,1.0,0.0
nopathgiven,4,3,0.0,1.0,0.0
nopathgiven,2,2,0.0,1.0,0.0
nopathgiven,1,1,0.0,1.0,0.0
nopathgiven,4,4,0.0,1.0,0.0
nopathgiven,8,8,0.0,1.0,0.0
nopathgiven,4,2,0.0,1.0,0.0
nopathgiven,6,6,0.0,1.0,0.0
nopathgiven,8,8,0.0,1.0,0.0
nopathgiven,4,4,0.0,1.0,0.0
